order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct,date_id
SO019057,2022-09-20,C00078,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78,483.24,0.6025,20220920
SO019058,2022-01-19,C00147,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7,1406.2,0.4265,20220119
SO019059,2023-04-08,C00156,P0015,11,1099.41,0.0,12093.51,0.0,12093.51,5249.42,6844.09,0.5659,20230408
SO019060,2024-08-31,C00143,P0019,8,133.67,0.15,1069.36,160.4,908.96,425.04,483.92,0.5324,20240831
SO019061,2022-07-07,C00495,P0018,8,808.88,0.05,6471.04,323.55,6147.49,3252.64,2894.85,0.4709,20220707
SO019062,2024-10-01,C00347,P0019,9,133.67,0.0,1203.03,0.0,1203.03,478.17,724.86,0.6025,20241001
SO019063,2022-01-06,C00097,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20220106
SO019064,2022-08-02,C00470,P0021,11,1034.07,0.0,11374.77,0.0,11374.77,4554.44,6820.33,0.5996,20220802
SO019065,2023-05-17,C00360,P0019,2,133.67,0.05,267.34,13.37,253.97,106.26,147.71,0.5816,20230517
SO019066,2022-05-02,C00278,P0008,12,1292.98,0.0,15515.76,0.0,15515.76,6932.76,8583.0,0.5532,20220502
SO019067,2024-05-12,C00359,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225,20240512
SO019068,2023-09-18,C00359,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659,20230918
SO019069,2022-02-28,C00017,P0015,6,1099.41,0.1,6596.46,659.65,5936.81,2863.32,3073.49,0.5177,20220228
SO019070,2022-11-05,C00273,P0002,6,239.03,0.2,1434.18,286.84,1147.34,627.06,520.28,0.4535,20221105
SO019071,2024-12-10,C00216,P0014,12,1773.38,0.05,21280.56,1064.03,20216.53,8908.8,11307.73,0.5593,20241210
SO019072,2022-08-29,C00197,P0016,1,794.81,0.1,794.81,79.48,715.33,368.65,346.68,0.4846,20220829
SO019073,2023-06-17,C00116,P0005,9,483.19,0.05,4348.71,217.44,4131.27,2197.89,1933.38,0.468,20230617
SO019074,2022-08-30,C00441,P0009,7,207.23,0.0,1450.61,0.0,1450.61,692.72,757.89,0.5225,20220830
SO019075,2023-07-26,C00327,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532,20230726
SO019076,2024-03-31,C00394,P0009,4,207.23,0.05,828.92,41.45,787.47,395.84,391.63,0.4973,20240331
SO019077,2023-03-16,C00330,P0004,11,1701.98,0.0,18721.78,0.0,18721.78,7331.06,11390.72,0.6084,20230316
SO019078,2023-06-29,C00130,P0015,11,1099.41,0.0,12093.51,0.0,12093.51,5249.42,6844.09,0.5659,20230629
SO019079,2023-09-11,C00487,P0006,9,769.69,0.2,6927.21,1385.44,5541.77,5095.35,446.42,0.0806,20230911
SO019080,2023-02-27,C00089,P0001,10,1184.23,0.15,11842.3,1776.34,10065.96,5308.8,4757.16,0.4726,20230227
SO019081,2022-03-11,C00136,P0001,12,1184.23,0.15,14210.76,2131.61,12079.15,6370.56,5708.59,0.4726,20220311
SO019082,2023-12-18,C00456,P0007,5,213.28,0.0,1066.4,0.0,1066.4,719.3,347.1,0.3255,20231218
SO019083,2024-03-28,C00305,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78,483.24,0.6025,20240328
SO019084,2022-08-29,C00252,P0012,7,1402.52,0.0,9817.64,0.0,9817.64,4398.94,5418.7,0.5519,20220829
SO019085,2023-02-26,C00010,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22,3620.7,0.4974,20230226
SO019087,2022-10-23,C00017,P0018,11,808.88,0.15,8897.68,1334.65,7563.03,4472.38,3090.65,0.4087,20221023
SO019088,2022-05-01,C00271,P0015,3,1099.41,0.0,3298.23,0.0,3298.23,1431.66,1866.57,0.5659,20220501
SO019089,2023-02-11,C00331,P0003,1,329.69,0.1,329.69,32.97,296.72,189.07,107.65,0.3628,20230211
SO019090,2023-01-06,C00423,P0010,1,407.06,0.0,407.06,0.0,407.06,162.22,244.84,0.6015,20230106
SO019091,2022-10-21,C00446,P0020,9,1298.32,0.0,11684.88,0.0,11684.88,6061.23,5623.65,0.4813,20221021
SO019092,2024-04-25,C00448,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628,20240425
SO019093,2023-11-17,C00151,P0013,6,183.15,0.05,1098.9,54.95,1043.95,597.6,446.35,0.4276,20231117
SO019094,2022-01-31,C00278,P0001,9,1184.23,0.1,10658.07,1065.81,9592.26,4777.92,4814.34,0.5019,20220131
SO019095,2022-05-24,C00203,P0005,2,483.19,0.1,966.38,96.64,869.74,488.42,381.32,0.4384,20220524
SO019096,2024-01-09,C00085,P0003,5,329.69,0.0,1648.45,0.0,1648.45,945.35,703.1,0.4265,20240109
SO019097,2023-09-12,C00149,P0010,1,407.06,0.0,407.06,0.0,407.06,162.22,244.84,0.6015,20230912
SO019098,2024-02-11,C00051,P0012,1,1402.52,0.05,1402.52,70.13,1332.39,628.42,703.97,0.5284,20240211
SO019099,2024-12-16,C00400,P0003,5,329.69,0.2,1648.45,329.69,1318.76,945.35,373.41,0.2832,20241216
SO019100,2023-01-29,C00043,P0002,5,239.03,0.05,1195.15,59.76,1135.39,522.55,612.84,0.5398,20230129
SO019101,2022-07-19,C00441,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52,12426.24,0.6084,20220719
SO019102,2024-11-05,C00193,P0001,12,1184.23,0.05,14210.76,710.54,13500.22,6370.56,7129.66,0.5281,20241105
SO019103,2024-03-12,C00387,P0020,9,1298.32,0.0,11684.88,0.0,11684.88,6061.23,5623.65,0.4813,20240312
SO019104,2024-03-10,C00180,P0006,10,769.69,0.05,7696.9,384.85,7312.05,5661.5,1650.55,0.2257,20240310
SO019105,2023-09-03,C00417,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62,8515.1,0.5519,20230903
SO019106,2024-06-11,C00437,P0020,5,1298.32,0.15,6491.6,973.74,5517.86,3367.35,2150.51,0.3897,20240611
SO019107,2022-04-17,C00192,P0007,5,213.28,0.0,1066.4,0.0,1066.4,719.3,347.1,0.3255,20220417
SO019108,2024-08-01,C00380,P0005,4,483.19,0.0,1932.76,0.0,1932.76,976.84,955.92,0.4946,20240801
SO019109,2022-06-27,C00211,P0021,10,1034.07,0.0,10340.7,0.0,10340.7,4140.4,6200.3,0.5996,20220627
SO019110,2024-03-12,C00208,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519,20240312
SO019111,2023-07-14,C00246,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015,20230714
SO019112,2022-09-15,C00321,P0015,1,1099.41,0.05,1099.41,54.97,1044.44,477.22,567.22,0.5431,20220915
SO019113,2022-01-09,C00291,P0009,10,207.23,0.05,2072.3,103.62,1968.68,989.6,979.08,0.4973,20220109
SO019114,2024-03-01,C00472,P0005,11,483.19,0.1,5315.09,531.51,4783.58,2686.31,2097.27,0.4384,20240301
SO019115,2022-05-09,C00403,P0003,4,329.69,0.0,1318.76,0.0,1318.76,756.28,562.48,0.4265,20220509
SO019116,2023-01-23,C00305,P0001,12,1184.23,0.15,14210.76,2131.61,12079.15,6370.56,5708.59,0.4726,20230123
SO019117,2023-07-26,C00419,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20230726
SO019118,2024-03-07,C00097,P0005,4,483.19,0.2,1932.76,386.55,1546.21,976.84,569.37,0.3682,20240307
SO019119,2023-10-03,C00424,P0012,6,1402.52,0.0,8415.12,0.0,8415.12,3770.52,4644.6,0.5519,20231003
SO019120,2024-10-01,C00409,P0004,8,1701.98,0.15,13615.84,2042.38,11573.46,5331.68,6241.78,0.5393,20241001
SO019121,2022-06-26,C00497,P0011,8,612.61,0.0,4900.88,0.0,4900.88,2587.36,2313.52,0.4721,20220626
SO019122,2024-07-03,C00297,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225,20240703
SO019123,2022-11-07,C00344,P0007,13,213.28,0.0,2772.64,0.0,2772.64,1870.18,902.46,0.3255,20221107
SO019124,2023-04-17,C00500,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813,20230417
SO019125,2022-03-07,C00188,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64,974.43,0.5225,20220307
SO019126,2023-01-26,C00465,P0008,7,1292.98,0.05,9050.86,452.54,8598.32,4044.11,4554.21,0.5297,20230126
SO019127,2023-08-16,C00488,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38,3106.56,0.6084,20230816
SO019128,2024-03-24,C00146,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628,20240324
SO019129,2023-02-27,C00410,P0020,6,1298.32,0.0,7789.92,0.0,7789.92,4040.82,3749.1,0.4813,20230227
SO019130,2024-01-03,C00413,P0011,1,612.61,0.05,612.61,30.63,581.98,323.42,258.56,0.4443,20240103
SO019131,2022-10-31,C00100,P0001,8,1184.23,0.0,9473.84,0.0,9473.84,4247.04,5226.8,0.5517,20221031
SO019132,2023-12-13,C00303,P0014,9,1773.38,0.2,15960.42,3192.08,12768.34,6681.6,6086.74,0.4767,20231213
SO019133,2023-03-28,C00203,P0009,1,207.23,0.1,207.23,20.72,186.51,98.96,87.55,0.4694,20230328
SO019134,2023-05-22,C00191,P0001,11,1184.23,0.15,13026.53,1953.98,11072.55,5839.68,5232.87,0.4726,20230522
SO019135,2023-03-20,C00056,P0010,10,407.06,0.2,4070.6,814.12,3256.48,1622.2,1634.28,0.5019,20230320
SO019136,2024-11-08,C00187,P0020,12,1298.32,0.0,15579.84,0.0,15579.84,8081.64,7498.2,0.4813,20241108
SO019137,2023-01-09,C00218,P0005,11,483.19,0.1,5315.09,531.51,4783.58,2686.31,2097.27,0.4384,20230109
SO019138,2024-09-13,C00103,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265,20240913
SO019139,2024-06-08,C00263,P0016,3,794.81,0.0,2384.43,0.0,2384.43,1105.95,1278.48,0.5362,20240608
SO019140,2024-06-02,C00349,P0015,9,1099.41,0.05,9894.69,494.73,9399.96,4294.98,5104.98,0.5431,20240602
SO019141,2024-10-08,C00181,P0013,3,183.15,0.1,549.45,54.95,494.5,298.8,195.7,0.3958,20241008
SO019142,2022-04-02,C00423,P0019,1,133.67,0.1,133.67,13.37,120.3,53.13,67.17,0.5584,20220402
SO019143,2023-05-28,C00343,P0016,10,794.81,0.1,7948.1,794.81,7153.29,3686.5,3466.79,0.4846,20230528
SO019144,2022-04-28,C00051,P0010,4,407.06,0.1,1628.24,162.82,1465.42,648.88,816.54,0.5572,20220428
SO019145,2023-02-09,C00342,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02,221.23,0.5142,20230209
SO019146,2023-06-04,C00236,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20230604
SO019147,2022-06-12,C00205,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025,20220612
SO019148,2024-05-24,C00203,P0010,2,407.06,0.2,814.12,162.82,651.3,324.44,326.86,0.5019,20240524
SO019150,2024-01-13,C00146,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84,578.38,0.4721,20240113
SO019151,2024-06-09,C00147,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94,1249.7,0.4813,20240609
SO019152,2024-06-17,C00431,P0014,8,1773.38,0.05,14187.04,709.35,13477.69,5939.2,7538.49,0.5593,20240617
SO019153,2023-12-24,C00276,P0019,16,133.67,0.15,2138.72,320.81,1817.91,850.08,967.83,0.5324,20231224
SO019154,2022-11-12,C00099,P0006,13,769.69,0.0,10005.97,0.0,10005.97,7359.95,2646.02,0.2644,20221112
SO019155,2023-05-16,C00124,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015,20230516
SO019156,2023-01-30,C00201,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52,1299.24,0.5225,20230130
SO019157,2024-09-13,C00254,P0002,12,239.03,0.1,2868.36,286.84,2581.52,1254.12,1327.4,0.5142,20240913
SO019158,2023-11-26,C00481,P0007,16,213.28,0.05,3412.48,170.62,3241.86,2301.76,940.1,0.29,20231126
SO019159,2023-09-07,C00179,P0006,1,769.69,0.0,769.69,0.0,769.69,566.15,203.54,0.2644,20230907
SO019160,2022-07-02,C00442,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08,1240.06,0.5996,20220702
SO019161,2022-02-26,C00141,P0011,6,612.61,0.0,3675.66,0.0,3675.66,1940.52,1735.14,0.4721,20220226
SO019162,2023-12-23,C00333,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52,12426.24,0.6084,20231223
SO019163,2022-04-07,C00104,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322,20220407
SO019164,2024-12-23,C00268,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255,20241223
SO019165,2022-09-20,C00466,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362,20220920
SO019166,2024-08-07,C00044,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265,20240807
SO019168,2024-01-11,C00291,P0020,11,1298.32,0.2,14281.52,2856.3,11425.22,7408.17,4017.05,0.3516,20240111
SO019169,2023-09-22,C00104,P0009,2,207.23,0.2,414.46,82.89,331.57,197.92,133.65,0.4031,20230922
SO019170,2024-05-17,C00188,P0018,3,808.88,0.0,2426.64,0.0,2426.64,1219.74,1206.9,0.4974,20240517
SO019171,2023-01-17,C00083,P0014,7,1773.38,0.1,12413.66,1241.37,11172.29,5196.8,5975.49,0.5348,20230117
SO019172,2024-09-15,C00135,P0020,9,1298.32,0.05,11684.88,584.24,11100.64,6061.23,5039.41,0.454,20240915
SO019173,2022-04-13,C00104,P0019,7,133.67,0.0,935.69,0.0,935.69,371.91,563.78,0.6025,20220413
SO019174,2024-03-25,C00081,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644,20240325
SO019175,2022-06-08,C00123,P0007,6,213.28,0.0,1279.68,0.0,1279.68,863.16,416.52,0.3255,20220608
SO019176,2023-09-17,C00449,P0008,5,1292.98,0.2,6464.9,1292.98,5171.92,2888.65,2283.27,0.4415,20230917
SO019177,2022-03-10,C00127,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59,1210.68,0.5628,20220310
SO019179,2023-08-30,C00003,P0021,1,1034.07,0.05,1034.07,51.7,982.37,414.04,568.33,0.5785,20230830
SO019180,2024-03-02,C00051,P0018,4,808.88,0.0,3235.52,0.0,3235.52,1626.32,1609.2,0.4974,20240302
SO019181,2022-10-03,C00186,P0018,12,808.88,0.1,9706.56,970.66,8735.9,4878.96,3856.94,0.4415,20221003
SO019182,2022-02-19,C00350,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025,20220219
SO019184,2022-07-11,C00269,P0002,3,239.03,0.15,717.09,107.56,609.53,313.53,296.0,0.4856,20220711
SO019185,2023-01-10,C00362,P0004,5,1701.98,0.0,8509.9,0.0,8509.9,3332.3,5177.6,0.6084,20230110
SO019186,2023-10-25,C00357,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49,3273.21,0.322,20231025
SO019187,2022-11-21,C00425,P0017,6,1129.3,0.15,6775.8,1016.37,5759.43,4593.66,1165.77,0.2024,20221121
SO019188,2024-02-28,C00344,P0004,2,1701.98,0.05,3403.96,170.2,3233.76,1332.92,1900.84,0.5878,20240228
SO019189,2022-07-06,C00356,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265,20220706
SO019190,2022-03-23,C00384,P0007,6,213.28,0.15,1279.68,191.95,1087.73,863.16,224.57,0.2065,20220323
SO019191,2023-07-18,C00034,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49,984.34,0.4265,20230718
SO019192,2022-05-20,C00458,P0019,7,133.67,0.0,935.69,0.0,935.69,371.91,563.78,0.6025,20220520
SO019193,2022-01-02,C00413,P0010,4,407.06,0.1,1628.24,162.82,1465.42,648.88,816.54,0.5572,20220102
SO019195,2024-11-23,C00380,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814,20241123
SO019196,2023-06-04,C00475,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3,671.73,0.5584,20230604
SO019197,2024-08-16,C00476,P0014,1,1773.38,0.0,1773.38,0.0,1773.38,742.4,1030.98,0.5814,20240816
SO019198,2023-03-03,C00192,P0018,7,808.88,0.05,5662.16,283.11,5379.05,2846.06,2532.99,0.4709,20230303
SO019199,2023-08-19,C00394,P0004,4,1701.98,0.05,6807.92,340.4,6467.52,2665.84,3801.68,0.5878,20230819
SO019200,2023-11-04,C00102,P0001,9,1184.23,0.05,10658.07,532.9,10125.17,4777.92,5347.25,0.5281,20231104
SO019201,2023-01-26,C00048,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57,6437.25,0.5532,20230126
SO019202,2024-09-25,C00216,P0011,4,612.61,0.0,2450.44,0.0,2450.44,1293.68,1156.76,0.4721,20240925
SO019203,2023-02-08,C00183,P0014,5,1773.38,0.0,8866.9,0.0,8866.9,3712.0,5154.9,0.5814,20230208
SO019204,2024-06-25,C00356,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1,3636.9,0.322,20240625
SO019205,2022-03-10,C00451,P0005,9,483.19,0.15,4348.71,652.31,3696.4,2197.89,1498.51,0.4054,20220310
SO019206,2024-11-19,C00078,P0020,17,1298.32,0.0,22071.44,0.0,22071.44,11448.99,10622.45,0.4813,20241119
SO019207,2023-05-26,C00271,P0018,8,808.88,0.15,6471.04,970.66,5500.38,3252.64,2247.74,0.4087,20230526
SO019208,2023-10-07,C00429,P0018,8,808.88,0.15,6471.04,970.66,5500.38,3252.64,2247.74,0.4087,20231007
SO019209,2022-08-22,C00138,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015,20220822
SO019210,2022-04-01,C00281,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362,20220401
SO019211,2023-01-24,C00067,P0010,5,407.06,0.15,2035.3,305.29,1730.01,811.1,918.91,0.5312,20230124
SO019212,2023-12-11,C00044,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42,843.72,0.4265,20231211
SO019213,2022-03-28,C00123,P0003,7,329.69,0.05,2307.83,115.39,2192.44,1323.49,868.95,0.3963,20220328
SO019214,2023-08-31,C00485,P0017,5,1129.3,0.1,5646.5,564.65,5081.85,3828.05,1253.8,0.2467,20230831
SO019215,2023-10-01,C00391,P0007,6,213.28,0.0,1279.68,0.0,1279.68,863.16,416.52,0.3255,20231001
SO019216,2024-03-30,C00158,P0019,4,133.67,0.0,534.68,0.0,534.68,212.52,322.16,0.6025,20240330
SO019217,2023-01-30,C00040,P0001,8,1184.23,0.05,9473.84,473.69,9000.15,4247.04,4753.11,0.5281,20230130
SO019218,2024-04-26,C00330,P0010,7,407.06,0.15,2849.42,427.41,2422.01,1135.54,1286.47,0.5312,20240426
SO019219,2024-01-16,C00301,P0002,3,239.03,0.1,717.09,71.71,645.38,313.53,331.85,0.5142,20240116
SO019221,2022-07-21,C00296,P0011,3,612.61,0.0,1837.83,0.0,1837.83,970.26,867.57,0.4721,20220721
SO019222,2024-09-11,C00360,P0009,11,207.23,0.1,2279.53,227.95,2051.58,1088.56,963.02,0.4694,20240911
SO019223,2023-01-23,C00157,P0013,10,183.15,0.05,1831.5,91.58,1739.92,996.0,743.92,0.4276,20230123
SO019224,2022-01-16,C00466,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1,2389.8,0.4946,20220116
SO019225,2022-05-30,C00246,P0007,5,213.28,0.1,1066.4,106.64,959.76,719.3,240.46,0.2505,20220530
SO019226,2024-01-12,C00028,P0008,1,1292.98,0.15,1292.98,193.95,1099.03,577.73,521.3,0.4743,20240112
SO019227,2022-12-29,C00440,P0013,15,183.15,0.0,2747.25,0.0,2747.25,1494.0,1253.25,0.4562,20221229
SO019228,2023-12-19,C00213,P0011,13,612.61,0.1,7963.93,796.39,7167.54,4204.46,2963.08,0.4134,20231219
SO019229,2024-07-18,C00176,P0009,7,207.23,0.1,1450.61,145.06,1305.55,692.72,612.83,0.4694,20240718
SO019230,2022-03-05,C00273,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532,20220305
SO019231,2023-02-01,C00326,P0012,4,1402.52,0.0,5610.08,0.0,5610.08,2513.68,3096.4,0.5519,20230201
SO019232,2024-01-30,C00303,P0006,4,769.69,0.05,3078.76,153.94,2924.82,2264.6,660.22,0.2257,20240130
SO019233,2022-07-03,C00046,P0008,6,1292.98,0.15,7757.88,1163.68,6594.2,3466.38,3127.82,0.4743,20220703
SO019234,2022-01-08,C00282,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20220108
SO019235,2022-06-30,C00063,P0009,7,207.23,0.0,1450.61,0.0,1450.61,692.72,757.89,0.5225,20220630
SO019236,2024-01-26,C00339,P0011,6,612.61,0.1,3675.66,367.57,3308.09,1940.52,1367.57,0.4134,20240126
SO019237,2024-09-22,C00014,P0012,4,1402.52,0.05,5610.08,280.5,5329.58,2513.68,2815.9,0.5284,20240922
SO019238,2022-04-07,C00127,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77,1546.82,0.4265,20220407
SO019239,2024-03-10,C00312,P0022,4,316.23,0.1,1264.92,126.49,1138.43,616.4,522.03,0.4586,20240310
SO019240,2023-04-10,C00143,P0021,12,1034.07,0.0,12408.84,0.0,12408.84,4968.48,7440.36,0.5996,20230410
SO019241,2024-01-03,C00250,P0011,4,612.61,0.15,2450.44,367.57,2082.87,1293.68,789.19,0.3789,20240103
SO019242,2023-04-01,C00383,P0005,12,483.19,0.1,5798.28,579.83,5218.45,2930.52,2287.93,0.4384,20230401
SO019243,2024-05-26,C00163,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814,20240526
SO019244,2022-10-09,C00035,P0020,4,1298.32,0.0,5193.28,0.0,5193.28,2693.88,2499.4,0.4813,20221009
SO019245,2024-12-31,C00091,P0007,9,213.28,0.0,1919.52,0.0,1919.52,1294.74,624.78,0.3255,20241231
SO019246,2024-04-27,C00394,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35,3124.25,0.4813,20240427
SO019247,2022-08-27,C00191,P0007,7,213.28,0.05,1492.96,74.65,1418.31,1007.02,411.29,0.29,20220827
SO019248,2023-04-03,C00094,P0011,4,612.61,0.2,2450.44,490.09,1960.35,1293.68,666.67,0.3401,20230403
SO019249,2024-11-17,C00415,P0013,2,183.15,0.05,366.3,18.32,347.98,199.2,148.78,0.4276,20241117
SO019250,2024-09-13,C00365,P0022,12,316.23,0.05,3794.76,189.74,3605.02,1849.2,1755.82,0.487,20240913
SO019251,2023-12-23,C00117,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20231223
SO019252,2023-11-08,C00244,P0007,12,213.28,0.15,2559.36,383.9,2175.46,1726.32,449.14,0.2065,20231108
SO019253,2022-01-26,C00079,P0016,11,794.81,0.05,8742.91,437.15,8305.76,4055.15,4250.61,0.5118,20220126
SO019254,2024-07-27,C00118,P0022,12,316.23,0.05,3794.76,189.74,3605.02,1849.2,1755.82,0.487,20240727
SO019255,2023-05-08,C00251,P0005,6,483.19,0.0,2899.14,0.0,2899.14,1465.26,1433.88,0.4946,20230508
SO019256,2024-04-04,C00234,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015,20240404
SO019257,2022-02-11,C00425,P0016,7,794.81,0.15,5563.67,834.55,4729.12,2580.55,2148.57,0.4543,20220211
SO019258,2022-02-28,C00122,P0013,5,183.15,0.1,915.75,91.58,824.17,498.0,326.17,0.3958,20220228
SO019259,2022-10-15,C00447,P0001,2,1184.23,0.15,2368.46,355.27,2013.19,1061.76,951.43,0.4726,20221015
SO019260,2023-08-22,C00159,P0017,10,1129.3,0.1,11293.0,1129.3,10163.7,7656.1,2507.6,0.2467,20230822
SO019261,2024-01-17,C00468,P0020,10,1298.32,0.0,12983.2,0.0,12983.2,6734.7,6248.5,0.4813,20240117
SO019263,2023-10-05,C00377,P0006,2,769.69,0.0,1539.38,0.0,1539.38,1132.3,407.08,0.2644,20231005
SO019264,2023-10-05,C00432,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6,972.78,0.5127,20231005
SO019265,2022-11-17,C00337,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322,20221117
SO019266,2023-08-23,C00007,P0003,2,329.69,0.05,659.38,32.97,626.41,378.14,248.27,0.3963,20230823
SO019267,2022-05-11,C00282,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9,2556.96,0.5362,20220511
SO019268,2022-09-04,C00429,P0003,4,329.69,0.0,1318.76,0.0,1318.76,756.28,562.48,0.4265,20220904
SO019269,2024-08-14,C00276,P0005,8,483.19,0.1,3865.52,386.55,3478.97,1953.68,1525.29,0.4384,20240814
SO019270,2023-05-16,C00124,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52,12426.24,0.6084,20230516
SO019271,2024-05-08,C00496,P0010,10,407.06,0.1,4070.6,407.06,3663.54,1622.2,2041.34,0.5572,20240508
SO019272,2022-03-04,C00185,P0007,5,213.28,0.05,1066.4,53.32,1013.08,719.3,293.78,0.29,20220304
SO019273,2023-07-31,C00063,P0021,7,1034.07,0.05,7238.49,361.92,6876.57,2898.28,3978.29,0.5785,20230731
SO019274,2022-04-07,C00053,P0001,12,1184.23,0.0,14210.76,0.0,14210.76,6370.56,7840.2,0.5517,20220407
SO019275,2022-08-03,C00124,P0012,9,1402.52,0.0,12622.68,0.0,12622.68,5655.78,6966.9,0.5519,20220803
SO019276,2023-07-26,C00478,P0002,4,239.03,0.05,956.12,47.81,908.31,418.04,490.27,0.5398,20230726
SO019277,2024-10-15,C00134,P0014,3,1773.38,0.0,5320.14,0.0,5320.14,2227.2,3092.94,0.5814,20241015
SO019278,2022-12-15,C00403,P0002,5,239.03,0.0,1195.15,0.0,1195.15,522.55,672.6,0.5628,20221215
SO019279,2024-06-23,C00292,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19,2145.75,0.5532,20240623
SO019280,2023-01-17,C00372,P0014,9,1773.38,0.0,15960.42,0.0,15960.42,6681.6,9278.82,0.5814,20230117
SO019281,2024-07-07,C00159,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9,2556.96,0.5362,20240707
SO019282,2023-09-08,C00467,P0004,7,1701.98,0.2,11913.86,2382.77,9531.09,4665.22,4865.87,0.5105,20230908
SO019283,2023-10-23,C00160,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9,2011.5,0.4974,20231023
SO019284,2022-07-01,C00426,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52,10383.86,0.5649,20220701
SO019285,2022-09-25,C00058,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2,8247.84,0.5814,20220925
SO019286,2024-01-03,C00140,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35,1831.86,0.2644,20240103
SO019287,2024-09-07,C00345,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015,20240907
