order_id,date_id,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost,profit,profit_margin_pct
SO018485,20221102,C00403,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84,5722.0,0.5532
SO018486,20241102,C00470,P0011,8,612.61,0.0,4900.88,0.0,4900.88,2587.36,2313.52,0.4721
SO018487,20220616,C00409,P0016,12,794.81,0.0,9537.72,0.0,9537.72,4423.8,5113.92,0.5362
SO018488,20241211,C00392,P0018,12,808.88,0.1,9706.56,970.66,8735.9,4878.96,3856.94,0.4415
SO018489,20220429,C00399,P0015,8,1099.41,0.0,8795.28,0.0,8795.28,3817.76,4977.52,0.5659
SO018490,20240527,C00027,P0014,3,1773.38,0.1,5320.14,532.01,4788.13,2227.2,2560.93,0.5348
SO018491,20241202,C00254,P0014,9,1773.38,0.1,15960.42,1596.04,14364.38,6681.6,7682.78,0.5348
SO018492,20220217,C00331,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52,10383.86,0.5649
SO018493,20230222,C00197,P0003,9,329.69,0.0,2967.21,0.0,2967.21,1701.63,1265.58,0.4265
SO018494,20221225,C00340,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49,3273.21,0.322
SO018495,20221128,C00119,P0015,9,1099.41,0.0,9894.69,0.0,9894.69,4294.98,5599.71,0.5659
SO018496,20220204,C00016,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39,241.62,0.6025
SO018497,20220625,C00004,P0004,4,1701.98,0.0,6807.92,0.0,6807.92,2665.84,4142.08,0.6084
SO018498,20241128,C00402,P0019,3,133.67,0.05,401.01,20.05,380.96,159.39,221.57,0.5816
SO018499,20220425,C00387,P0021,2,1034.07,0.0,2068.14,0.0,2068.14,828.08,1240.06,0.5996
SO018500,20240512,C00128,P0003,4,329.69,0.0,1318.76,0.0,1318.76,756.28,562.48,0.4265
SO018501,20240910,C00384,P0004,5,1701.98,0.0,8509.9,0.0,8509.9,3332.3,5177.6,0.6084
SO018502,20240816,C00259,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62,8515.1,0.5519
SO018503,20230531,C00466,P0003,8,329.69,0.2,2637.52,527.5,2110.02,1512.56,597.46,0.2832
SO018504,20230619,C00369,P0017,2,1129.3,0.0,2258.6,0.0,2258.6,1531.22,727.38,0.322
SO018506,20230722,C00413,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21,421.86,0.4265
SO018507,20240520,C00193,P0007,5,213.28,0.1,1066.4,106.64,959.76,719.3,240.46,0.2505
SO018508,20221221,C00216,P0022,5,316.23,0.0,1581.15,0.0,1581.15,770.5,810.65,0.5127
SO018509,20220323,C00084,P0021,12,1034.07,0.2,12408.84,2481.77,9927.07,4968.48,4958.59,0.4995
SO018510,20220618,C00152,P0017,1,1129.3,0.0,1129.3,0.0,1129.3,765.61,363.69,0.322
SO018511,20240901,C00311,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98,2203.56,0.6015
SO018512,20230727,C00260,P0009,3,207.23,0.0,621.69,0.0,621.69,296.88,324.81,0.5225
SO018513,20231004,C00440,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85,3835.44,0.5362
SO018514,20231013,C00246,P0003,10,329.69,0.05,3296.9,164.85,3132.05,1890.7,1241.35,0.3963
SO018515,20240415,C00204,P0009,7,207.23,0.0,1450.61,0.0,1450.61,692.72,757.89,0.5225
SO018516,20231212,C00089,P0007,6,213.28,0.15,1279.68,191.95,1087.73,863.16,224.57,0.2065
SO018517,20240920,C00041,P0018,11,808.88,0.0,8897.68,0.0,8897.68,4472.38,4425.3,0.4974
SO018518,20230526,C00005,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68,1911.84,0.4946
SO018519,20220628,C00284,P0006,8,769.69,0.0,6157.52,0.0,6157.52,4529.2,1628.32,0.2644
SO018520,20230512,C00141,P0012,3,1402.52,0.15,4207.56,631.13,3576.43,1885.26,1691.17,0.4729
SO018521,20220706,C00021,P0018,5,808.88,0.05,4044.4,202.22,3842.18,2032.9,1809.28,0.4709
SO018522,20240218,C00076,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3,805.4,0.6025
SO018523,20240316,C00308,P0002,3,239.03,0.0,717.09,0.0,717.09,313.53,403.56,0.5628
SO018524,20240628,C00354,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO018525,20230520,C00148,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91,517.0,0.5816
SO018526,20231113,C00404,P0013,16,183.15,0.05,2930.4,146.52,2783.88,1593.6,1190.28,0.4276
SO018527,20240730,C00029,P0001,4,1184.23,0.0,4736.92,0.0,4736.92,2123.52,2613.4,0.5517
SO018528,20240909,C00240,P0005,2,483.19,0.1,966.38,96.64,869.74,488.42,381.32,0.4384
SO018529,20231228,C00410,P0008,2,1292.98,0.15,2585.96,387.89,2198.07,1155.46,1042.61,0.4743
SO018530,20241016,C00034,P0014,2,1773.38,0.1,3546.76,354.68,3192.08,1484.8,1707.28,0.5348
SO018531,20231031,C00334,P0021,11,1034.07,0.05,11374.77,568.74,10806.03,4554.44,6251.59,0.5785
SO018532,20240826,C00205,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084
SO018533,20230607,C00375,P0014,1,1773.38,0.1,1773.38,177.34,1596.04,742.4,853.64,0.5348
SO018534,20240209,C00085,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322
SO018535,20240117,C00215,P0007,7,213.28,0.0,1492.96,0.0,1492.96,1007.02,485.94,0.3255
SO018536,20230908,C00370,P0014,7,1773.38,0.0,12413.66,0.0,12413.66,5196.8,7216.86,0.5814
SO018537,20221016,C00150,P0005,5,483.19,0.0,2415.95,0.0,2415.95,1221.05,1194.9,0.4946
SO018538,20241108,C00114,P0009,10,207.23,0.0,2072.3,0.0,2072.3,989.6,1082.7,0.5225
SO018539,20220805,C00282,P0003,9,329.69,0.0,2967.21,0.0,2967.21,1701.63,1265.58,0.4265
SO018540,20240729,C00205,P0016,10,794.81,0.05,7948.1,397.41,7550.69,3686.5,3864.19,0.5118
SO018541,20230618,C00100,P0006,6,769.69,0.15,4618.14,692.72,3925.42,3396.9,528.52,0.1346
SO018542,20230320,C00168,P0007,12,213.28,0.2,2559.36,511.87,2047.49,1726.32,321.17,0.1569
SO018543,20220706,C00060,P0021,4,1034.07,0.05,4136.28,206.81,3929.47,1656.16,2273.31,0.5785
SO018544,20220519,C00190,P0003,7,329.69,0.05,2307.83,115.39,2192.44,1323.49,868.95,0.3963
SO018545,20240906,C00211,P0009,2,207.23,0.0,414.46,0.0,414.46,197.92,216.54,0.5225
SO018546,20240108,C00203,P0017,2,1129.3,0.1,2258.6,225.86,2032.74,1531.22,501.52,0.2467
SO018547,20221018,C00306,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1,162.13,0.5127
SO018548,20221020,C00408,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92,2071.04,0.6084
SO018549,20230212,C00353,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22,3620.7,0.4974
SO018550,20220422,C00168,P0019,10,133.67,0.1,1336.7,133.67,1203.03,531.3,671.73,0.5584
SO018551,20221001,C00424,P0010,8,407.06,0.0,3256.48,0.0,3256.48,1297.76,1958.72,0.6015
SO018552,20240615,C00447,P0018,2,808.88,0.0,1617.76,0.0,1617.76,813.16,804.6,0.4974
SO018553,20221103,C00364,P0022,12,316.23,0.0,3794.76,0.0,3794.76,1849.2,1945.56,0.5127
SO018554,20230525,C00038,P0013,3,183.15,0.0,549.45,0.0,549.45,298.8,250.65,0.4562
SO018555,20240227,C00101,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996
SO018556,20220318,C00479,P0015,2,1099.41,0.0,2198.82,0.0,2198.82,954.44,1244.38,0.5659
SO018557,20240423,C00152,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08,1076.16,0.5628
SO018558,20231008,C00351,P0003,5,329.69,0.0,1648.45,0.0,1648.45,945.35,703.1,0.4265
SO018559,20231221,C00038,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2,324.26,0.5127
SO018560,20230601,C00301,P0003,2,329.69,0.1,659.38,65.94,593.44,378.14,215.3,0.3628
SO018561,20240209,C00099,P0014,4,1773.38,0.0,7093.52,0.0,7093.52,2969.6,4123.92,0.5814
SO018562,20231005,C00324,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57,6437.25,0.5532
SO018563,20220823,C00196,P0013,4,183.15,0.15,732.6,109.89,622.71,398.4,224.31,0.3602
SO018564,20230916,C00242,P0017,4,1129.3,0.0,4517.2,0.0,4517.2,3062.44,1454.76,0.322
SO018565,20230110,C00143,P0005,9,483.19,0.0,4348.71,0.0,4348.71,2197.89,2150.82,0.4946
SO018566,20240620,C00037,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996
SO018567,20220619,C00301,P0013,12,183.15,0.05,2197.8,109.89,2087.91,1195.2,892.71,0.4276
SO018568,20230106,C00361,P0002,9,239.03,0.1,2151.27,215.13,1936.14,940.59,995.55,0.5142
SO018569,20230324,C00104,P0016,7,794.81,0.0,5563.67,0.0,5563.67,2580.55,2983.12,0.5362
SO018570,20230803,C00485,P0012,7,1402.52,0.05,9817.64,490.88,9326.76,4398.94,4927.82,0.5284
SO018571,20230618,C00103,P0004,1,1701.98,0.05,1701.98,85.1,1616.88,666.46,950.42,0.5878
SO018572,20230710,C00321,P0022,11,316.23,0.0,3478.53,0.0,3478.53,1695.1,1783.43,0.5127
SO018573,20230723,C00342,P0017,2,1129.3,0.05,2258.6,112.93,2145.67,1531.22,614.45,0.2864
SO018574,20230511,C00179,P0014,11,1773.38,0.05,19507.18,975.36,18531.82,8166.4,10365.42,0.5593
SO018575,20221102,C00240,P0011,9,612.61,0.0,5513.49,0.0,5513.49,2910.78,2602.71,0.4721
SO018576,20231028,C00210,P0011,1,612.61,0.05,612.61,30.63,581.98,323.42,258.56,0.4443
SO018577,20241226,C00162,P0007,8,213.28,0.0,1706.24,0.0,1706.24,1150.88,555.36,0.3255
SO018578,20220613,C00323,P0005,6,483.19,0.2,2899.14,579.83,2319.31,1465.26,854.05,0.3682
SO018579,20230923,C00116,P0002,2,239.03,0.05,478.06,23.9,454.16,209.02,245.14,0.5398
SO018580,20240701,C00062,P0022,12,316.23,0.0,3794.76,0.0,3794.76,1849.2,1945.56,0.5127
SO018581,20221220,C00098,P0019,3,133.67,0.05,401.01,20.05,380.96,159.39,221.57,0.5816
SO018582,20220117,C00020,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84,5722.0,0.5532
SO018583,20221222,C00351,P0022,13,316.23,0.2,4110.99,822.2,3288.79,2003.3,1285.49,0.3909
SO018584,20241222,C00411,P0021,17,1034.07,0.1,17579.19,1757.92,15821.27,7038.68,8782.59,0.5551
SO018585,20230425,C00097,P0017,10,1129.3,0.0,11293.0,0.0,11293.0,7656.1,3636.9,0.322
SO018586,20230521,C00007,P0022,9,316.23,0.15,2846.07,426.91,2419.16,1386.9,1032.26,0.4267
SO018587,20240221,C00481,P0015,1,1099.41,0.05,1099.41,54.97,1044.44,477.22,567.22,0.5431
SO018588,20230409,C00435,P0001,5,1184.23,0.05,5921.15,296.06,5625.09,2654.4,2970.69,0.5281
SO018589,20240802,C00021,P0012,4,1402.52,0.15,5610.08,841.51,4768.57,2513.68,2254.89,0.4729
SO018590,20231223,C00411,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14,281.24,0.4265
SO018591,20230615,C00078,P0006,4,769.69,0.0,3078.76,0.0,3078.76,2264.6,814.16,0.2644
SO018592,20220203,C00287,P0004,9,1701.98,0.2,15317.82,3063.56,12254.26,5998.14,6256.12,0.5105
SO018593,20241116,C00268,P0012,5,1402.52,0.15,7012.6,1051.89,5960.71,3142.1,2818.61,0.4729
SO018594,20240823,C00289,P0009,9,207.23,0.15,1865.07,279.76,1585.31,890.64,694.67,0.4382
SO018595,20230920,C00132,P0015,12,1099.41,0.05,13192.92,659.65,12533.27,5726.64,6806.63,0.5431
SO018596,20230308,C00286,P0017,8,1129.3,0.0,9034.4,0.0,9034.4,6124.88,2909.52,0.322
SO018597,20220507,C00191,P0021,8,1034.07,0.0,8272.56,0.0,8272.56,3312.32,4960.24,0.5996
SO018598,20230324,C00253,P0005,10,483.19,0.2,4831.9,966.38,3865.52,2442.1,1423.42,0.3682
SO018599,20230528,C00004,P0019,9,133.67,0.15,1203.03,180.45,1022.58,478.17,544.41,0.5324
SO018600,20240103,C00425,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64,2938.08,0.6015
SO018601,20241102,C00053,P0013,15,183.15,0.1,2747.25,274.73,2472.52,1494.0,978.52,0.3958
SO018602,20230530,C00108,P0002,1,239.03,0.0,239.03,0.0,239.03,104.51,134.52,0.5628
SO018603,20230221,C00177,P0018,2,808.88,0.05,1617.76,80.89,1536.87,813.16,723.71,0.4709
SO018604,20220304,C00410,P0007,3,213.28,0.05,639.84,31.99,607.85,431.58,176.27,0.29
SO018605,20230509,C00150,P0020,1,1298.32,0.1,1298.32,129.83,1168.49,673.47,495.02,0.4236
SO018606,20240310,C00433,P0003,6,329.69,0.05,1978.14,98.91,1879.23,1134.42,744.81,0.3963
SO018607,20220208,C00389,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73,715.25,0.5532
SO018608,20220804,C00371,P0003,11,329.69,0.05,3626.59,181.33,3445.26,2079.77,1365.49,0.3963
SO018609,20240618,C00179,P0002,2,239.03,0.1,478.06,47.81,430.25,209.02,221.23,0.5142
SO018610,20221127,C00221,P0021,15,1034.07,0.0,15511.05,0.0,15511.05,6210.6,9300.45,0.5996
SO018611,20231007,C00393,P0016,10,794.81,0.0,7948.1,0.0,7948.1,3686.5,4261.6,0.5362
SO018612,20230321,C00022,P0004,9,1701.98,0.1,15317.82,1531.78,13786.04,5998.14,7787.9,0.5649
SO018613,20241105,C00036,P0005,17,483.19,0.1,8214.23,821.42,7392.81,4151.57,3241.24,0.4384
SO018614,20240803,C00427,P0007,4,213.28,0.05,853.12,42.66,810.46,575.44,235.02,0.29
SO018615,20230328,C00492,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25,2130.8,0.5362
SO018616,20230722,C00173,P0010,5,407.06,0.2,2035.3,407.06,1628.24,811.1,817.14,0.5019
SO018617,20230802,C00176,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62,8515.1,0.5519
SO018618,20230924,C00186,P0021,6,1034.07,0.15,6204.42,930.66,5273.76,2484.24,2789.52,0.5289
SO018619,20220901,C00375,P0003,5,329.69,0.1,1648.45,164.85,1483.6,945.35,538.25,0.3628
SO018621,20220916,C00456,P0006,6,769.69,0.05,4618.14,230.91,4387.23,3396.9,990.33,0.2257
SO018622,20220209,C00441,P0014,4,1773.38,0.0,7093.52,0.0,7093.52,2969.6,4123.92,0.5814
SO018623,20230811,C00353,P0014,11,1773.38,0.0,19507.18,0.0,19507.18,8166.4,11340.78,0.5814
SO018624,20221105,C00230,P0017,8,1129.3,0.05,9034.4,451.72,8582.68,6124.88,2457.8,0.2864
SO018625,20230513,C00483,P0009,5,207.23,0.05,1036.15,51.81,984.34,494.8,489.54,0.4973
SO018626,20241222,C00161,P0005,2,483.19,0.0,966.38,0.0,966.38,488.42,477.96,0.4946
SO018627,20230516,C00165,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084
SO018628,20241220,C00419,P0002,6,239.03,0.15,1434.18,215.13,1219.05,627.06,591.99,0.4856
SO018629,20230615,C00307,P0009,1,207.23,0.05,207.23,10.36,196.87,98.96,97.91,0.4973
SO018630,20230822,C00216,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8,4023.0,0.4974
SO018631,20231025,C00398,P0002,1,239.03,0.0,239.03,0.0,239.03,104.51,134.52,0.5628
SO018632,20230428,C00060,P0013,6,183.15,0.05,1098.9,54.95,1043.95,597.6,446.35,0.4276
SO018633,20240728,C00252,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9,2556.96,0.5362
SO018634,20241129,C00004,P0003,12,329.69,0.1,3956.28,395.63,3560.65,2268.84,1291.81,0.3628
SO018635,20240423,C00078,P0019,2,133.67,0.0,267.34,0.0,267.34,106.26,161.08,0.6025
SO018636,20240228,C00349,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35,3124.25,0.4813
SO018637,20240117,C00121,P0008,6,1292.98,0.0,7757.88,0.0,7757.88,3466.38,4291.5,0.5532
SO018638,20230912,C00395,P0018,5,808.88,0.1,4044.4,404.44,3639.96,2032.9,1607.06,0.4415
SO018639,20240531,C00061,P0006,2,769.69,0.15,1539.38,230.91,1308.47,1132.3,176.17,0.1346
SO018640,20241209,C00141,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22,3620.7,0.4974
SO018641,20241231,C00232,P0003,9,329.69,0.1,2967.21,296.72,2670.49,1701.63,968.86,0.3628
SO018642,20240207,C00360,P0004,11,1701.98,0.1,18721.78,1872.18,16849.6,7331.06,9518.54,0.5649
SO018643,20220822,C00487,P0009,5,207.23,0.0,1036.15,0.0,1036.15,494.8,541.35,0.5225
SO018644,20220713,C00155,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19,2145.75,0.5532
SO018645,20240126,C00074,P0004,2,1701.98,0.15,3403.96,510.59,2893.37,1332.92,1560.45,0.5393
SO018646,20240127,C00060,P0008,10,1292.98,0.0,12929.8,0.0,12929.8,5777.3,7152.5,0.5532
SO018647,20220801,C00429,P0018,3,808.88,0.2,2426.64,485.33,1941.31,1219.74,721.57,0.3717
SO018648,20220704,C00013,P0011,11,612.61,0.1,6738.71,673.87,6064.84,3557.62,2507.22,0.4134
SO018649,20230528,C00285,P0020,9,1298.32,0.0,11684.88,0.0,11684.88,6061.23,5623.65,0.4813
SO018650,20230829,C00166,P0012,8,1402.52,0.0,11220.16,0.0,11220.16,5027.36,6192.8,0.5519
SO018651,20220705,C00320,P0022,2,316.23,0.15,632.46,94.87,537.59,308.2,229.39,0.4267
SO018652,20220118,C00195,P0007,7,213.28,0.0,1492.96,0.0,1492.96,1007.02,485.94,0.3255
SO018653,20240529,C00338,P0022,2,316.23,0.15,632.46,94.87,537.59,308.2,229.39,0.4267
SO018654,20241029,C00228,P0008,11,1292.98,0.15,14222.78,2133.42,12089.36,6355.03,5734.33,0.4743
SO018655,20230330,C00198,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39,241.62,0.6025
SO018656,20220302,C00385,P0017,8,1129.3,0.2,9034.4,1806.88,7227.52,6124.88,1102.64,0.1526
SO018657,20221124,C00326,P0004,17,1701.98,0.1,28933.66,2893.37,26040.29,11329.82,14710.47,0.5649
SO018658,20241126,C00452,P0021,15,1034.07,0.15,15511.05,2326.66,13184.39,6210.6,6973.79,0.5289
SO018659,20230514,C00461,P0011,11,612.61,0.0,6738.71,0.0,6738.71,3557.62,3181.09,0.4721
SO018660,20231206,C00263,P0011,10,612.61,0.0,6126.1,0.0,6126.1,3234.2,2891.9,0.4721
SO018661,20230702,C00287,P0015,11,1099.41,0.15,12093.51,1814.03,10279.48,5249.42,5030.06,0.4893
SO018662,20230202,C00395,P0003,4,329.69,0.05,1318.76,65.94,1252.82,756.28,496.54,0.3963
SO018663,20240802,C00037,P0004,11,1701.98,0.0,18721.78,0.0,18721.78,7331.06,11390.72,0.6084
SO018664,20240717,C00066,P0003,4,329.69,0.05,1318.76,65.94,1252.82,756.28,496.54,0.3963
SO018665,20230801,C00269,P0014,1,1773.38,0.1,1773.38,177.34,1596.04,742.4,853.64,0.5348
SO018666,20240908,C00106,P0002,8,239.03,0.2,1912.24,382.45,1529.79,836.08,693.71,0.4535
SO018667,20240622,C00452,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54,1713.88,0.6015
SO018668,20240521,C00097,P0017,12,1129.3,0.15,13551.6,2032.74,11518.86,9187.32,2331.54,0.2024
SO018669,20240125,C00110,P0003,4,329.69,0.05,1318.76,65.94,1252.82,756.28,496.54,0.3963
SO018670,20220220,C00323,P0004,2,1701.98,0.05,3403.96,170.2,3233.76,1332.92,1900.84,0.5878
SO018671,20220822,C00437,P0015,6,1099.41,0.05,6596.46,329.82,6266.64,2863.32,3403.32,0.5431
SO018672,20241204,C00467,P0021,17,1034.07,0.1,17579.19,1757.92,15821.27,7038.68,8782.59,0.5551
SO018673,20240327,C00317,P0008,12,1292.98,0.0,15515.76,0.0,15515.76,6932.76,8583.0,0.5532
SO018674,20221107,C00191,P0022,9,316.23,0.2,2846.07,569.21,2276.86,1386.9,889.96,0.3909
SO018675,20231003,C00102,P0017,2,1129.3,0.1,2258.6,225.86,2032.74,1531.22,501.52,0.2467
SO018676,20230930,C00397,P0020,12,1298.32,0.15,15579.84,2336.98,13242.86,8081.64,5161.22,0.3897
SO018677,20220916,C00406,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4,751.95,0.4562
SO018678,20241020,C00366,P0016,11,794.81,0.15,8742.91,1311.44,7431.47,4055.15,3376.32,0.4543
SO018679,20221223,C00373,P0007,3,213.28,0.2,639.84,127.97,511.87,431.58,80.29,0.1569
SO018680,20240404,C00251,P0015,10,1099.41,0.05,10994.1,549.71,10444.39,4772.2,5672.19,0.5431
SO018681,20220122,C00034,P0022,8,316.23,0.0,2529.84,0.0,2529.84,1232.8,1297.04,0.5127
SO018682,20230520,C00049,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2,2448.4,0.6015
SO018683,20240601,C00227,P0010,4,407.06,0.05,1628.24,81.41,1546.83,648.88,897.95,0.5805
SO018684,20221208,C00304,P0022,16,316.23,0.1,5059.68,505.97,4553.71,2465.6,2088.11,0.4586
SO018685,20240221,C00259,P0006,2,769.69,0.1,1539.38,153.94,1385.44,1132.3,253.14,0.1827
SO018686,20240311,C00346,P0013,3,183.15,0.1,549.45,54.95,494.5,298.8,195.7,0.3958
SO018687,20241122,C00110,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84,5722.0,0.5532
SO018688,20240510,C00348,P0002,2,239.03,0.15,478.06,71.71,406.35,209.02,197.33,0.4856
SO018689,20220917,C00468,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9,759.43,0.1827
SO018690,20220905,C00491,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24,3720.18,0.5996
SO018691,20220316,C00472,P0004,5,1701.98,0.15,8509.9,1276.48,7233.42,3332.3,3901.12,0.5393
SO018692,20231224,C00496,P0018,15,808.88,0.0,12133.2,0.0,12133.2,6098.7,6034.5,0.4974
SO018693,20240915,C00133,P0002,6,239.03,0.1,1434.18,143.42,1290.76,627.06,663.7,0.5142
SO018694,20230803,C00104,P0009,7,207.23,0.2,1450.61,290.12,1160.49,692.72,467.77,0.4031
SO018695,20241231,C00091,P0010,16,407.06,0.05,6512.96,325.65,6187.31,2595.52,3591.79,0.5805
SO018696,20230817,C00255,P0004,4,1701.98,0.05,6807.92,340.4,6467.52,2665.84,3801.68,0.5878
SO018697,20240220,C00263,P0022,10,316.23,0.05,3162.3,158.12,3004.18,1541.0,1463.18,0.487
SO018698,20221018,C00275,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46,1035.52,0.6084
SO018699,20220206,C00369,P0018,10,808.88,0.05,8088.8,404.44,7684.36,4065.8,3618.56,0.4709
SO018700,20231111,C00278,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49,3273.21,0.322
SO018701,20230219,C00450,P0015,7,1099.41,0.1,7695.87,769.59,6926.28,3340.54,3585.74,0.5177
SO018702,20230730,C00074,P0021,12,1034.07,0.0,12408.84,0.0,12408.84,4968.48,7440.36,0.5996
SO018703,20230110,C00110,P0016,4,794.81,0.1,3179.24,317.92,2861.32,1474.6,1386.72,0.4846
SO018704,20220907,C00343,P0003,12,329.69,0.2,3956.28,791.26,3165.02,2268.84,896.18,0.2832
SO018705,20240115,C00303,P0012,3,1402.52,0.05,4207.56,210.38,3997.18,1885.26,2111.92,0.5284
SO018706,20231026,C00088,P0012,1,1402.52,0.05,1402.52,70.13,1332.39,628.42,703.97,0.5284
SO018707,20220521,C00307,P0010,7,407.06,0.15,2849.42,427.41,2422.01,1135.54,1286.47,0.5312
SO018708,20220920,C00105,P0002,2,239.03,0.0,478.06,0.0,478.06,209.02,269.04,0.5628
SO018709,20240102,C00076,P0006,12,769.69,0.0,9236.28,0.0,9236.28,6793.8,2442.48,0.2644
SO018710,20220814,C00327,P0005,6,483.19,0.15,2899.14,434.87,2464.27,1465.26,999.01,0.4054
SO018711,20231214,C00122,P0018,9,808.88,0.0,7279.92,0.0,7279.92,3659.22,3620.7,0.4974
SO018712,20240627,C00409,P0013,10,183.15,0.0,1831.5,0.0,1831.5,996.0,835.5,0.4562
SO018713,20230405,C00042,P0007,10,213.28,0.2,2132.8,426.56,1706.24,1438.6,267.64,0.1569
SO018714,20230116,C00271,P0001,3,1184.23,0.0,3552.69,0.0,3552.69,1592.64,1960.05,0.5517
SO018715,20221104,C00295,P0007,2,213.28,0.0,426.56,0.0,426.56,287.72,138.84,0.3255
SO018716,20230529,C00155,P0020,3,1298.32,0.15,3894.96,584.24,3310.72,2020.41,1290.31,0.3897
SO018717,20220906,C00060,P0019,3,133.67,0.1,401.01,40.1,360.91,159.39,201.52,0.5584
SO018718,20220425,C00394,P0019,8,133.67,0.15,1069.36,160.4,908.96,425.04,483.92,0.5324
SO018719,20240421,C00246,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65,3576.25,0.5532
SO018720,20230504,C00201,P0019,11,133.67,0.0,1470.37,0.0,1470.37,584.43,885.94,0.6025
SO018721,20220423,C00226,P0009,3,207.23,0.05,621.69,31.08,590.61,296.88,293.73,0.4973
SO018722,20221029,C00212,P0012,7,1402.52,0.05,9817.64,490.88,9326.76,4398.94,4927.82,0.5284
SO018723,20241002,C00194,P0019,12,133.67,0.0,1604.04,0.0,1604.04,637.56,966.48,0.6025
SO018724,20231206,C00373,P0009,8,207.23,0.05,1657.84,82.89,1574.95,791.68,783.27,0.4973
SO018725,20220420,C00289,P0015,1,1099.41,0.0,1099.41,0.0,1099.41,477.22,622.19,0.5659
SO018726,20230429,C00165,P0015,2,1099.41,0.0,2198.82,0.0,2198.82,954.44,1244.38,0.5659
SO018727,20240618,C00320,P0005,2,483.19,0.1,966.38,96.64,869.74,488.42,381.32,0.4384
SO018728,20240513,C00358,P0007,2,213.28,0.05,426.56,21.33,405.23,287.72,117.51,0.29
SO018729,20231017,C00037,P0010,5,407.06,0.05,2035.3,101.77,1933.53,811.1,1122.43,0.5805
SO018730,20230720,C00068,P0007,4,213.28,0.0,853.12,0.0,853.12,575.44,277.68,0.3255
SO018731,20220609,C00289,P0013,11,183.15,0.15,2014.65,302.2,1712.45,1095.6,616.85,0.3602
SO018732,20230406,C00187,P0003,12,329.69,0.0,3956.28,0.0,3956.28,2268.84,1687.44,0.4265
SO018733,20220223,C00416,P0021,5,1034.07,0.15,5170.35,775.55,4394.8,2070.2,2324.6,0.5289
SO018734,20240111,C00040,P0012,1,1402.52,0.05,1402.52,70.13,1332.39,628.42,703.97,0.5284
SO018735,20221222,C00482,P0004,17,1701.98,0.1,28933.66,2893.37,26040.29,11329.82,14710.47,0.5649
SO018736,20240924,C00469,P0008,4,1292.98,0.0,5171.92,0.0,5171.92,2310.92,2861.0,0.5532
SO018737,20220925,C00033,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8,2061.96,0.5814
