order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,total_cost
SO019433,2023-03-13,C00436,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1
SO019434,2023-05-24,C00467,P0017,6,1129.3,0.0,6775.8,0.0,6775.8,4593.66
SO019435,2022-06-12,C00145,P0002,8,239.03,0.05,1912.24,95.61,1816.63,836.08
SO019436,2023-10-28,C00217,P0020,11,1298.32,0.0,14281.52,0.0,14281.52,7408.17
SO019437,2024-09-14,C00026,P0009,12,207.23,0.2,2486.76,497.35,1989.41,1187.52
SO019438,2024-10-26,C00110,P0002,11,239.03,0.0,2629.33,0.0,2629.33,1149.61
SO019439,2023-08-12,C00380,P0006,12,769.69,0.1,9236.28,923.63,8312.65,6793.8
SO019440,2023-07-06,C00476,P0010,10,407.06,0.0,4070.6,0.0,4070.6,1622.2
SO019441,2023-09-12,C00175,P0019,3,133.67,0.0,401.01,0.0,401.01,159.39
SO019442,2024-05-18,C00357,P0004,9,1701.98,0.0,15317.82,0.0,15317.82,5998.14
SO019443,2023-12-22,C00221,P0007,10,213.28,0.1,2132.8,213.28,1919.52,1438.6
SO019444,2022-07-06,C00452,P0014,2,1773.38,0.05,3546.76,177.34,3369.42,1484.8
SO019445,2023-08-05,C00229,P0020,-1,1298.32,0.1,3894.96,389.5,3505.46,2020.41
SO019446,2024-01-10,C00448,P0004,12,1701.98,0.1,20423.76,2042.38,18381.38,7997.52
SO019447,2023-01-07,C00143,P0002,2,239.03,0.15,478.06,71.71,406.35,209.02
SO019448,2024-02-24,C00247,P0022,10,316.23,0.05,3162.3,158.12,3004.18,1541.0
SO019449,2022-01-06,C00031,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64
SO019450,2023-06-17,C00450,P0009,12,207.23,0.0,2486.76,0.0,2486.76,1187.52
SO019451,2023-06-10,C00431,P0004,12,1701.98,0.0,20423.76,0.0,20423.76,7997.52
SO019452,2023-02-19,C00498,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9
SO019453,2023-12-12,C00388,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42
SO019454,2023-02-09,C00428,P0018,1,808.88,0.1,808.88,80.89,727.99,406.58
SO019455,2022-06-28,C00192,P0016,1,794.81,0.1,794.81,79.48,715.33,368.65
SO019456,2023-07-07,C00288,P0006,4,769.69,0.0,3078.76,0.0,3078.76,2264.6
SO019457,2022-02-16,C00062,P0007,12,213.28,0.0,2559.36,0.0,2559.36,1726.32
SO019458,2023-04-27,C00354,P0005,10,483.19,0.0,4831.9,0.0,4831.9,2442.1
SO019459,2022-07-25,C00358,P0002,6,239.03,0.15,1434.18,215.13,1219.05,627.06
SO019460,2022-08-23,C00352,P0009,8,207.23,0.15,1657.84,248.68,1409.16,791.68
SO019461,2024-04-27,C00419,P0003,-1,329.69,0.1,1978.14,197.81,1780.33,1134.42
SO019462,2023-10-02,C00035,P0011,5,612.61,0.05,3063.05,153.15,2909.9,1617.1
SO019463,2022-12-13,C00099,P0019,6,133.67,0.0,802.02,0.0,802.02,318.78
SO019464,2024-09-05,C00190,P0004,6,1701.98,0.0,10211.88,0.0,10211.88,3998.76
SO019465,2022-10-29,C00025,P0003,8,329.69,0.0,2637.52,0.0,2637.52,1512.56
SO019466,2022-01-23,C00181,P0009,1,207.23,0.0,207.23,0.0,207.23,98.96
SO019467,2022-11-05,C00407,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35
SO019468,2024-04-04,C00393,P0009,1,207.23,0.0,207.23,0.0,207.23,98.96
SO019469,2024-01-19,C00442,P0006,9,769.69,0.0,6927.21,0.0,6927.21,5095.35
SO019470,2024-10-30,C00254,P0015,3,1099.41,0.0,3298.23,0.0,3298.23,1431.66
SO019471,2023-12-26,C00050,P0006,13,769.69,0.1,10005.97,1000.6,9005.37,7359.95
SO019472,2023-11-27,C00057,P0008,15,1292.98,0.15,19394.7,2909.2,16485.5,8665.95
SO019473,2024-12-17,C00030,P0010,12,407.06,0.05,4884.72,244.24,,1946.64
SO019474,2024-07-06,C00101,P0010,12,407.06,0.0,4884.72,0.0,4884.72,1946.64
SO019475,2022-12-28,C00498,P0016,6,794.81,0.0,4768.86,0.0,4768.86,2211.9
SO019476,2023-02-03,C00275,P0002,8,239.03,0.0,1912.24,0.0,1912.24,836.08
SO019477,2023-08-18,C00061,P0020,7,1298.32,0.0,9088.24,0.0,9088.24,4714.29
SO019478,2022-09-01,C00420,P0020,4,1298.32,0.05,5193.28,259.66,4933.62,2693.88
SO019479,2022-06-22,C00402,P0003,5,329.69,0.2,1648.45,329.69,1318.76,945.35
SO019480,2022-12-24,C00129,P0004,10,1701.98,0.05,17019.8,850.99,16168.81,6664.6
SO019481,2024-01-29,C00070,P0016,11,794.81,0.0,8742.91,0.0,8742.91,4055.15
SO019482,2022-07-11,C00440,P0019,8,133.67,0.1,1069.36,106.94,962.42,425.04
SO019483,2022-09-22,C00438,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO019484,2022-08-18,C00059,P0015,12,1099.41,0.1,13192.92,1319.29,11873.63,5726.64
SO019485,2023-01-30,C00176,P0003,1,329.69,0.1,329.69,32.97,296.72,189.07
SO019486,2024-06-14,C00248,P0001,7,1184.23,0.0,8289.61,0.0,8289.61,3716.16
SO019487,2023-02-28,C00121,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1
SO019488,2023-12-08,C00112,P0012,5,1402.52,0.0,7012.6,0.0,7012.6,3142.1
SO019489,2023-05-23,C00009,P0020,7,1298.32,0.05,9088.24,454.41,8633.83,4714.29
SO019490,2022-01-20,C00348,P0009,9,207.23,0.1,1865.07,186.51,1678.56,890.64
SO019491,2022-11-15,C00282,P0004,9,1701.98,0.05,15317.82,765.89,14551.93,5998.14
SO019492,2023-04-22,C00363,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57
SO019493,2024-10-04,C00061,P0011,2,612.61,0.0,1225.22,0.0,1225.22,646.84
SO019494,2022-09-10,C00003,P0002,9,239.03,0.0,2151.27,0.0,2151.27,940.59
SO019495,2022-03-17,C00073,P0011,12,612.61,0.05,7351.32,367.57,6983.75,3881.04
SO019496,2022-07-24,C00365,P0022,3,316.23,0.0,948.69,0.0,948.69,462.3
SO019497,2024-08-21,C00297,P0001,8,1184.23,0.0,9473.84,0.0,9473.84,4247.04
SO019498,2023-12-31,C00190,P0012,16,1402.52,0.1,22440.32,2244.03,20196.29,10054.72
SO019499,2024-03-03,C00484,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83
SO019500,2024-10-08,C00151,P0014,7,1773.38,0.0,12413.66,0.0,12413.66,5196.8
SO019501,2022-05-24,C00300,P0013,6,183.15,0.15,1098.9,164.84,934.06,597.6
SO019502,2023-02-19,C00253,P0005,8,483.19,0.0,3865.52,0.0,3865.52,1953.68
SO019503,2023-01-03,C00440,P0003,1,329.69,0.05,329.69,16.48,313.21,189.07
SO019504,2024-11-19,C00103,P0009,16,207.23,0.0,3315.68,0.0,3315.68,1583.36
SO019505,2023-01-20,C00097,P0017,2,1129.3,0.0,2258.6,0.0,2258.6,1531.22
SO019506,2023-08-15,C00122,P0015,10,1099.41,0.1,10994.1,1099.41,9894.69,4772.2
SO019507,2023-05-05,C00359,P0013,5,183.15,0.2,915.75,183.15,732.6,498.0
SO019508,2024-11-26,C00259,P0009,10,207.23,0.0,2072.3,0.0,2072.3,989.6
SO019509,2024-04-18,C00225,P0003,1,329.69,0.1,329.69,32.97,296.72,189.07
SO019510,2024-08-21,C00374,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05
SO019511,2024-08-21,C00264,P0008,1,1292.98,0.0,1292.98,0.0,1292.98,577.73
SO019512,2022-06-15,C00172,P0009,-1,207.23,0.05,1036.15,51.81,984.34,494.8
SO019513,2022-07-30,C00089,P0019,6,133.67,0.1,802.02,80.2,721.82,318.78
SO019514,2022-03-04,C00297,P0017,5,1129.3,0.0,5646.5,0.0,5646.5,3828.05
SO019515,2024-12-14,C00193,P0006,17,769.69,0.0,13084.73,0.0,13084.73,9624.55
SO019516,2023-04-11,C00073,P0010,11,407.06,0.0,4477.66,0.0,4477.66,1784.42
SO019517,2023-09-07,C00385,P0008,5,1292.98,0.15,6464.9,969.73,5495.17,2888.65
SO019518,2024-09-16,C00475,P0006,9,769.69,0.05,6927.21,346.36,6580.85,5095.35
SO019519,2023-10-31,C00117,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8
SO019520,2022-07-22,C00265,P0002,7,239.03,0.0,1673.21,0.0,1673.21,731.57
SO019521,2024-04-17,C00471,P0009,5,207.23,0.15,1036.15,155.42,880.73,494.8
SO019522,2022-01-14,C00296,P0021,4,1034.07,0.0,4136.28,0.0,4136.28,1656.16
SO019523,2023-06-24,C00124,P0017,9,1129.3,0.1,10163.7,1016.37,9147.33,6890.49
SO019524,2022-10-08,C00042,P0014,2,1773.38,0.0,3546.76,0.0,3546.76,1484.8
SO019525,2024-10-01,C00357,P0019,6,133.67,0.05,802.02,40.1,761.92,318.78
SO019526,2023-01-04,C00075,P0009,4,207.23,0.05,828.92,41.45,787.47,395.84
SO019527,2022-11-19,C00294,P0020,12,1298.32,0.0,15579.84,0.0,15579.84,8081.64
SO019528,2023-06-19,C00054,P0001,9,1184.23,0.1,10658.07,1065.81,9592.26,4777.92
SO019529,2023-09-07,C00373,P0013,7,183.15,0.15,1282.05,192.31,1089.74,697.2
SO019530,2022-09-06,C00271,P0018,10,808.88,0.0,8088.8,0.0,8088.8,4065.8
SO019531,2022-01-15,C00092,P0005,5,483.19,0.0,2415.95,0.0,2415.95,1221.05
SO019532,2023-07-07,C00073,P0010,5,407.06,0.0,2035.3,0.0,2035.3,811.1
SO019533,2024-03-25,C00412,P0021,6,1034.07,0.0,6204.42,0.0,6204.42,2484.24
SO019534,2022-03-08,C00064,P0019,7,133.67,0.05,935.69,46.78,888.91,371.91
SO019535,2022-02-18,C00127,P0017,7,1129.3,0.0,7905.1,0.0,7905.1,5359.27
SO019536,2022-02-17,C00228,P0004,8,1701.98,0.0,13615.84,0.0,13615.84,5331.68
SO019537,2022-01-22,C00091,P0008,4,1292.98,0.1,5171.92,517.19,4654.73,2310.92
SO019538,2023-03-30,C00416,P0009,3,207.23,0.2,621.69,124.34,497.35,296.88
SO019539,2024-08-09,C00447,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92
SO019540,2023-09-18,C00232,P0004,9,1701.98,0.15,15317.82,2297.67,13020.15,5998.14
SO019541,2022-02-23,C00076,P0016,11,794.81,0.0,8742.91,0.0,8742.91,4055.15
SO019542,2024-03-18,C00344,P0018,12,808.88,0.0,9706.56,0.0,9706.56,4878.96
SO019543,2023-11-08,C00417,P0008,5,1292.98,0.0,6464.9,0.0,6464.9,2888.65
SO019544,2024-03-20,C00115,P0003,7,329.69,0.0,2307.83,0.0,2307.83,1323.49
SO019545,2022-10-22,C00141,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35
SO019546,2023-03-06,C00052,P0005,11,483.19,0.0,5315.09,0.0,5315.09,2686.31
SO019547,2024-07-31,C00019,P0003,10,329.69,0.0,3296.9,0.0,3296.9,1890.7
SO019548,2023-03-17,C00053,P0020,11,1298.32,0.0,14281.52,0.0,14281.52,7408.17
SO019549,2024-10-07,C00257,P0019,7,133.67,0.0,935.69,0.0,935.69,371.91
SO019550,2024-11-21,C00042,P0017,6,1129.3,0.0,6775.8,0.0,6775.8,4593.66
SO019551,2024-08-12,C00495,P0004,-1,1701.98,0.0,15317.82,0.0,15317.82,5998.14
SO019552,2022-12-10,C00056,P0022,10,316.23,0.05,3162.3,158.12,3004.18,1541.0
SO019553,2023-02-04,C00403,P0003,8,329.69,0.15,2637.52,395.63,2241.89,1512.56
SO019554,2023-02-02,C00343,P0015,12,1099.41,0.0,13192.92,0.0,13192.92,5726.64
SO019555,2023-11-30,C00330,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94
SO019556,2023-11-05,C00231,P0014,16,1773.38,0.05,28374.08,1418.7,26955.38,11878.4
SO019557,2023-01-02,C00151,P0012,2,1402.52,0.0,2805.04,0.0,2805.04,1256.84
SO019558,2023-03-11,C00342,P0006,3,769.69,0.15,2309.07,346.36,1962.71,1698.45
SO019559,2022-09-25,C00285,P0013,3,183.15,0.2,549.45,109.89,439.56,298.8
SO019560,2024-05-14,C00105,P0003,5,329.69,0.15,1648.45,247.27,1401.18,945.35
SO019561,2022-06-05,C00421,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2
SO019562,2024-10-04,C00130,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8
SO019563,2023-05-18,C00275,P0020,4,1298.32,0.15,5193.28,778.99,4414.29,2693.88
SO019564,2024-01-30,C00416,P0015,1,1099.41,0.15,1099.41,164.91,934.5,477.22
SO019565,2023-09-19,C00244,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46
SO019566,2024-06-20,C00466,P0001,4,1184.23,0.0,4736.92,0.0,4736.92,2123.52
SO019567,2022-09-27,C00155,P0014,12,1773.38,0.15,21280.56,3192.08,18088.48,8908.8
SO019568,2022-01-30,C00364,P0022,2,316.23,0.0,632.46,0.0,632.46,308.2
SO019569,2022-10-04,C00057,P0006,5,769.69,0.15,3848.45,577.27,3271.18,2830.75
SO019570,2023-06-17,C00312,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19
SO019571,2024-08-18,C00028,P0010,7,407.06,0.0,2849.42,0.0,2849.42,1135.54
SO019572,2024-07-05,C00104,P0018,5,808.88,0.0,4044.4,0.0,4044.4,2032.9
SO019573,2022-03-22,C00185,P0002,6,239.03,0.05,1434.18,71.71,1362.47,627.06
SO019574,2024-10-01,C00414,P0013,3,183.15,0.05,549.45,27.47,521.98,298.8
SO019575,2024-03-25,C00286,P0001,4,1184.23,0.05,4736.92,236.85,4500.07,2123.52
SO019576,2024-04-07,C00143,P0012,11,1402.52,0.0,15427.72,0.0,15427.72,6912.62
SO019577,2024-11-10,C00083,P0008,15,1292.98,0.05,19394.7,969.74,18424.96,8665.95
SO019578,2024-07-27,C00279,P0017,1,1129.3,0.15,1129.3,169.39,959.91,765.61
SO019579,2024-08-28,C00350,P0007,2,213.28,0.2,426.56,85.31,341.25,287.72
SO019580,2023-11-09,C00487,P0013,15,183.15,0.0,2747.25,0.0,2747.25,1494.0
SO019581,2023-05-07,C00443,P0015,1,1099.41,0.05,1099.41,54.97,1044.44,477.22
SO019582,2023-09-11,C00049,P0021,8,1034.07,0.05,8272.56,413.63,7858.93,3312.32
SO019583,2023-12-04,C00173,P0020,9,1298.32,0.2,11684.88,2336.98,9347.9,6061.23
SO019584,2024-12-12,C00144,P0004,3,1701.98,0.0,5105.94,0.0,5105.94,1999.38
SO019585,2023-02-01,C00010,P0004,2,1701.98,0.0,3403.96,0.0,3403.96,1332.92
SO019586,2023-06-16,C00486,P0010,12,407.06,0.1,4884.72,488.47,4396.25,1946.64
SO019587,2022-11-14,C00393,P0021,3,1034.07,0.0,3102.21,0.0,3102.21,1242.12
SO019588,2024-05-20,C00436,P0017,9,1129.3,0.0,10163.7,0.0,10163.7,6890.49
SO019589,2022-06-11,C00310,P0001,6,1184.23,0.05,7105.38,355.27,6750.11,3185.28
SO019590,2022-01-17,C00101,P0014,8,1773.38,0.0,14187.04,0.0,14187.04,5939.2
SO019591,2022-12-15,C00350,P0010,16,407.06,0.0,6512.96,0.0,6512.96,2595.52
SO019592,2024-09-23,C00355,P0022,1,316.23,0.0,316.23,0.0,316.23,154.1
SO019593,2022-04-04,C00157,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64
SO019594,2022-12-10,C00331,P0021,17,1034.07,0.0,17579.19,0.0,17579.19,7038.68
SO019595,2022-09-25,C00046,P0013,11,183.15,0.0,2014.65,0.0,2014.65,1095.6
SO019596,2024-04-05,C00337,P0012,1,1402.52,0.0,1402.52,0.0,1402.52,628.42
SO019597,2024-11-15,C00087,P0018,13,808.88,0.05,10515.44,525.77,9989.67,5285.54
SO019598,2024-04-29,C00481,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57
SO019599,2022-12-14,C00142,P0017,12,1129.3,0.2,13551.6,2710.32,10841.28,9187.32
SO019600,2024-08-15,C00482,P0016,1,794.81,0.0,794.81,0.0,794.81,368.65
SO019601,2024-04-07,C00022,P0003,11,329.69,0.0,3626.59,0.0,3626.59,2079.77
SO019602,2023-03-06,C00101,P0011,1,612.61,0.0,612.61,0.0,612.61,323.42
SO019603,2023-09-05,C00238,P0019,10,133.67,0.0,1336.7,0.0,1336.7,531.3
SO019604,2023-10-19,C00067,P0006,9,769.69,0.05,6927.21,346.36,6580.85,5095.35
SO019605,2023-06-20,C00224,P0011,1,612.61,0.15,612.61,91.89,520.72,323.42
SO019606,2022-11-30,C00278,P0010,9,407.06,0.0,3663.54,0.0,3663.54,1459.98
SO019607,2022-11-01,C00009,P0013,6,183.15,0.15,1098.9,164.84,934.06,597.6
SO019608,2023-02-19,C00115,P0004,3,1701.98,0.15,5105.94,765.89,4340.05,1999.38
SO019609,2024-07-10,C00261,P0006,6,769.69,0.1,4618.14,461.81,4156.33,3396.9
SO019610,2023-03-03,C00288,P0003,6,329.69,0.0,1978.14,0.0,1978.14,1134.42
SO019611,2024-08-12,C00121,P0002,8,239.03,0.05,1912.24,95.61,1816.63,836.08
SO019612,2022-09-03,C00230,P0001,-1,1184.23,0.05,3552.69,177.63,3375.06,1592.64
SO019613,2024-04-08,C00253,P0019,5,133.67,0.0,668.35,0.0,668.35,265.65
SO019614,2022-08-22,C00280,P0011,5,612.61,0.1,3063.05,306.31,2756.74,1617.1
SO019615,2022-07-08,C00490,P0001,6,1184.23,0.1,7105.38,710.54,6394.84,3185.28
SO019616,2023-05-08,C00406,P0017,6,1129.3,0.1,6775.8,677.58,6098.22,4593.66
SO019617,2024-09-06,C00229,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83
SO019618,2024-08-20,C00284,P0020,4,1298.32,0.15,5193.28,778.99,4414.29,2693.88
SO019619,2024-08-20,C00318,P0016,5,794.81,0.0,3974.05,0.0,3974.05,1843.25
SO019620,2022-01-30,C00289,P0005,11,483.19,0.1,5315.09,531.51,4783.58,2686.31
SO019621,2022-11-14,C00096,P0007,6,213.28,0.05,1279.68,63.98,1215.7,863.16
SO019622,2022-01-07,C00125,P0022,12,316.23,0.05,3794.76,189.74,3605.02,1849.2
SO019623,2022-11-29,C00037,P0009,15,207.23,0.0,3108.45,0.0,3108.45,1484.4
SO019624,2024-04-02,C00354,P0004,5,1701.98,0.0,8509.9,0.0,8509.9,3332.3
SO019625,2024-01-02,C00140,P0012,4,1402.52,0.2,5610.08,1122.02,4488.06,2513.68
SO019626,2023-07-05,C00106,P0006,3,769.69,0.1,2309.07,230.91,2078.16,1698.45
SO019627,2024-09-10,C00238,P0011,5,612.61,0.0,3063.05,0.0,3063.05,1617.1
SO019628,2022-01-03,C00436,P0008,9,1292.98,0.15,11636.82,1745.52,9891.3,5199.57
SO019629,2024-08-23,C00399,P0021,11,1034.07,0.15,11374.77,1706.22,9668.55,4554.44
SO019630,2022-04-16,C00405,P0009,5,207.23,0.15,1036.15,155.42,880.73,494.8
SO019631,2022-02-04,C00147,P0008,8,1292.98,0.2,10343.84,2068.77,8275.07,4621.84
SO019632,2022-09-13,C00358,P0015,6,1099.41,0.15,6596.46,989.47,5606.99,2863.32
SO019633,2023-03-24,C00431,P0008,9,1292.98,0.0,11636.82,0.0,11636.82,5199.57
SO019634,2022-04-21,C00498,P0001,9,1184.23,0.0,10658.07,0.0,10658.07,4777.92
SO019635,2023-08-19,C00036,P0014,6,1773.38,0.0,10640.28,0.0,10640.28,4454.4
SO019636,2022-01-26,C00500,P0021,9,1034.07,0.1,9306.63,930.66,8375.97,3726.36
SO019637,2024-01-25,C00336,P0017,11,1129.3,0.15,12422.3,1863.34,10558.96,8421.71
SO019638,2022-03-27,C00025,P0020,10,1298.32,0.15,12983.2,1947.48,11035.72,6734.7
SO019639,2024-03-25,C00068,P0010,4,407.06,0.0,1628.24,0.0,1628.24,648.88
SO019640,2024-02-26,C00029,P0022,1,316.23,0.05,316.23,15.81,300.42,154.1
SO019641,2022-10-12,C00442,P0007,6,213.28,0.0,1279.68,0.0,,863.16
SO019642,2022-11-07,C00140,P0022,6,316.23,0.0,1897.38,0.0,1897.38,924.6
SO019643,2024-04-14,C00247,P0015,3,1099.41,0.0,3298.23,0.0,3298.23,1431.66
SO019644,2023-09-02,C00242,P0021,3,1034.07,0.2,3102.21,620.44,2481.77,1242.12
SO019645,2022-08-31,C00267,P0016,5,794.81,0.2,3974.05,794.81,3179.24,1843.25
SO019646,2023-06-23,C00387,P0017,3,1129.3,0.0,3387.9,0.0,3387.9,2296.83
SO019647,2022-05-26,C00338,P0007,4,213.28,0.0,853.12,0.0,853.12,575.44
SO019648,2022-01-22,C00257,P0020,5,1298.32,0.15,6491.6,973.74,5517.86,3367.35
SO019649,2023-04-29,C00322,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84
SO019650,2024-05-20,C00497,P0015,8,1099.41,0.15,8795.28,1319.29,7475.99,3817.76
SO019651,2022-04-26,C00178,P0004,8,1701.98,0.1,13615.84,1361.58,12254.26,5331.68
SO019652,2023-10-07,C00136,P0002,3,239.03,0.0,717.09,0.0,717.09,313.53
SO019653,2023-06-13,C00438,P0006,5,769.69,0.05,3848.45,192.42,3656.03,2830.75
SO019654,2024-05-30,C00453,P0010,6,407.06,0.1,2442.36,244.24,2198.12,973.32
SO019655,2024-10-27,C00090,P0003,2,329.69,0.2,659.38,131.88,527.5,378.14
SO019656,2024-06-18,C00172,P0021,4,1034.07,0.0,4136.28,0.0,4136.28,1656.16
SO019657,2022-08-30,C00286,P0014,11,1773.38,0.2,19507.18,3901.44,15605.74,8166.4
SO019658,2024-02-04,C00437,P0011,12,612.61,0.05,7351.32,367.57,6983.75,3881.04
SO019659,2023-05-15,C00356,P0008,8,1292.98,0.0,10343.84,0.0,10343.84,4621.84
SO019660,2022-08-08,C00388,P0008,7,1292.98,0.0,9050.86,0.0,9050.86,4044.11
SO019661,2022-05-07,C00123,P0021,9,1034.07,0.0,9306.63,0.0,9306.63,3726.36
SO019662,2022-11-15,C00364,P0021,16,1034.07,0.0,16545.12,0.0,16545.12,6624.64
SO019663,2022-05-12,C00022,P0002,6,239.03,0.1,1434.18,143.42,1290.76,627.06
SO019664,2023-08-13,C00174,P0004,10,1701.98,0.05,17019.8,850.99,16168.81,6664.6
SO019665,2023-03-03,C00428,P0006,5,769.69,0.2,3848.45,769.69,3078.76,2830.75
SO019666,2023-10-18,C00164,P0004,1,1701.98,0.0,1701.98,0.0,1701.98,666.46
SO019667,2022-11-01,C00473,P0002,2,239.03,0.0,478.06,0.0,478.06,209.02
SO019668,2022-11-07,C00371,P0001,3,1184.23,0.05,3552.69,177.63,3375.06,1592.64
SO019669,2024-01-11,C00357,P0009,8,207.23,0.0,1657.84,0.0,1657.84,791.68
SO019670,2022-02-27,C00147,P0001,10,1184.23,0.0,11842.3,0.0,11842.3,5308.8
SO019671,2024-10-31,C00290,P0012,8,1402.52,0.1,11220.16,1122.02,10098.14,5027.36
SO019672,2022-09-23,C00216,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO019673,2024-04-16,C00156,P0001,5,1184.23,0.0,5921.15,0.0,5921.15,2654.4
SO019674,2022-06-25,C00464,P0003,3,329.69,0.0,989.07,0.0,989.07,567.21
SO019675,2024-03-14,C00179,P0008,3,1292.98,0.0,3878.94,0.0,3878.94,1733.19
SO019676,2024-11-17,C00202,P0015,8,1099.41,0.1,8795.28,879.53,7915.75,3817.76
SO019677,2022-04-18,C00482,P0014,3,1773.38,0.15,5320.14,798.02,4522.12,2227.2
SO019678,2024-08-18,C00107,P0020,2,1298.32,0.0,2596.64,0.0,2596.64,1346.94
SO019679,2023-01-02,C00351,P0010,9,407.06,0.05,3663.54,183.18,3480.36,1459.98
SO019680,2023-05-07,C00143,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85
SO019681,2023-03-20,C00086,P0014,11,1773.38,0.2,19507.18,3901.44,15605.74,8166.4
SO019682,2024-04-16,C00321,P0002,5,239.03,0.05,1195.15,59.76,1135.39,522.55
SO019683,2023-08-11,C00223,P0003,5,329.69,0.0,1648.45,0.0,1648.45,945.35
SO019684,2024-09-16,C00428,P0022,11,316.23,0.0,3478.53,0.0,3478.53,1695.1
SO019685,2022-02-02,C00069,P0005,2,483.19,0.0,966.38,0.0,,488.42
SO019686,2023-08-18,C00086,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35
SO019687,2024-06-27,C00219,P0020,5,1298.32,0.1,6491.6,649.16,5842.44,3367.35
SO019688,2023-07-15,C00199,P0012,12,1402.52,0.1,16830.24,1683.02,15147.22,7541.04
SO019689,2023-03-14,C00467,P0009,9,207.23,0.0,1865.07,0.0,1865.07,890.64
SO019690,2024-07-02,C00292,P0021,3,1034.07,0.1,3102.21,310.22,2791.99,1242.12
SO019691,2022-07-17,C00069,P0013,9,183.15,0.0,1648.35,0.0,1648.35,896.4
SO019692,2023-02-17,C00469,P0013,5,183.15,0.1,915.75,91.58,824.17,498.0
SO019693,2024-11-27,C00197,P0004,-1,1701.98,0.0,8509.9,0.0,8509.9,3332.3
SO019694,2024-10-19,C00441,P0001,5,1184.23,0.15,5921.15,888.17,5032.98,2654.4
SO019695,2022-10-12,C00247,P0002,11,239.03,0.2,2629.33,525.87,2103.46,1149.61
SO019696,2024-02-13,C00440,P0011,1,612.61,0.1,612.61,61.26,551.35,323.42
SO019697,2022-04-14,C00421,P0003,9,329.69,0.1,2967.21,296.72,2670.49,1701.63
SO019698,2022-01-16,C00288,P0020,5,1298.32,0.0,6491.6,0.0,6491.6,3367.35
SO019699,2024-10-04,C00384,P0014,11,1773.38,0.0,19507.18,0.0,19507.18,8166.4
SO019700,2024-04-10,C00341,P0007,5,213.28,0.05,1066.4,53.32,1013.08,719.3
SO019701,2022-09-09,C00171,P0019,5,133.67,0.05,668.35,33.42,634.93,265.65
SO019702,2023-02-13,C00366,P0018,3,808.88,0.0,2426.64,0.0,2426.64,1219.74
SO019703,2024-04-17,C00109,P0015,9,1099.41,0.2,9894.69,1978.94,7915.75,4294.98
SO019704,2023-11-25,C00196,P0014,16,1773.38,0.05,28374.08,1418.7,26955.38,11878.4
SO019705,2024-07-29,C00403,P0016,10,794.81,0.0,7948.1,0.0,7948.1,3686.5
SO019706,2023-03-20,C00273,P0012,3,1402.52,0.0,4207.56,0.0,4207.56,1885.26
SO019707,2022-02-12,C00148,P0010,2,407.06,0.0,814.12,0.0,814.12,324.44
SO019708,2022-05-27,C00399,P0011,8,612.61,0.0,4900.88,0.0,,2587.36
SO019709,2022-10-10,C00039,P0017,8,1129.3,0.05,9034.4,451.72,8582.68,6124.88
SO019710,2024-07-24,C00274,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85
SO019711,2022-12-05,C00465,P0003,2,329.69,0.0,659.38,0.0,659.38,378.14
SO019712,2023-04-27,C00366,P0022,4,316.23,0.0,1264.92,0.0,1264.92,616.4
SO019713,2024-01-13,C00227,P0016,9,794.81,0.0,7153.29,0.0,7153.29,3317.85
SO019714,2022-01-05,C00072,P0007,5,213.28,0.0,1066.4,0.0,1066.4,719.3
SO019715,2024-06-12,C00281,P0013,8,183.15,0.0,1465.2,0.0,1465.2,796.8
SO019716,2023-12-15,C00420,P0006,8,769.69,0.0,6157.52,0.0,6157.52,4529.2
SO019717,2023-02-24,C00450,P0017,1,1129.3,0.1,1129.3,112.93,1016.37,765.61
